LGDNG_CD,CTPV_NM,CTGG_NM,ADSTRD_NM,ADSTRD_EN_NM,LGDNG_NM,LGDNG_EN_NM,ADSTRD_CD
4723010100,경상북도,영천시,동부동,Dongbu-dong,조교동,Jogyo-dong,4723051000
4723010200,경상북도,영천시,동부동,Dongbu-dong,망정동,Mangjeong-dong,4723051000
4723010300,경상북도,영천시,동부동,Dongbu-dong,야사동,Yasa-dong,4723051000
4723012800,경상북도,영천시,동부동,Dongbu-dong,언하동,Eonha-dong,4723051000
4723012900,경상북도,영천시,동부동,Dongbu-dong,신기동,Singi-dong,4723051000
4723010400,경상북도,영천시,중앙동,Jungang-dong,문내동,Munnae-dong,4723052000
4723010500,경상북도,영천시,중앙동,Jungang-dong,문외동,Munoe-dong,4723052000
4723010600,경상북도,영천시,중앙동,Jungang-dong,창구동,Changgu-dong,4723052000
4723010800,경상북도,영천시,중앙동,Jungang-dong,과전동,Gwajeon-dong,4723052000
4723012100,경상북도,영천시,중앙동,Jungang-dong,녹전동,Nokjeon-dong,4723052000
4723012200,경상북도,영천시,중앙동,Jungang-dong,도림동,Dorim-dong,4723052000
4723012300,경상북도,영천시,중앙동,Jungang-dong,오미동,Omi-dong,4723052000
4723012700,경상북도,영천시,중앙동,Jungang-dong,매산동,Maesan-dong,4723052000
4723010700,경상북도,영천시,서부동,Seobu-dong,교촌동,Gyochon-dong,4723053500
4723010900,경상북도,영천시,서부동,Seobu-dong,성내동,Seongnae-dong,4723053500
4723011000,경상북도,영천시,서부동,Seobu-dong,화룡동,Hwaryong-dong,4723053500
4723012000,경상북도,영천시,서부동,Seobu-dong,대전동,Daejeon-dong,4723053500
4723012400,경상북도,영천시,서부동,Seobu-dong,오수동,Osu-dong,4723053500
4723012500,경상북도,영천시,서부동,Seobu-dong,쌍계동,Ssanggye-dong,4723053500
4723013000,경상북도,영천시,서부동,Seobu-dong,서산동,Seosan-dong,4723053500
4723011300,경상북도,영천시,완산동,Wansan-dong,완산동,Wansan-dong,4723054000
4723011100,경상북도,영천시,남부동,Nambu-dong,도동,Do-dong,4723055500
4723011200,경상북도,영천시,남부동,Nambu-dong,금노동,Geumno-dong,4723055500
4723011400,경상북도,영천시,남부동,Nambu-dong,범어동,Beomeo-dong,4723055500
4723011500,경상북도,영천시,남부동,Nambu-dong,작산동,Jaksan-dong,4723055500
4723011600,경상북도,영천시,남부동,Nambu-dong,봉동,Bong-dong,4723055500
4723011700,경상북도,영천시,남부동,Nambu-dong,본촌동,Bonchon-dong,4723055500
4723011800,경상북도,영천시,남부동,Nambu-dong,채신동,Chaesin-dong,4723055500
4723011900,경상북도,영천시,남부동,Nambu-dong,괴연동,Goeyeon-dong,4723055500
4723012600,경상북도,영천시,남부동,Nambu-dong,도남동,Donam-dong,4723055500
4725000000,경상북도,상주시,상주시,Sangju-si,상주시,,4725000000
4725025000,경상북도,상주시,함창읍,Hamchang-eup,함창읍,,4725025000
4725025021,경상북도,상주시,함창읍,Hamchang-eup,구향리,Hamchang-eup,4725025000
4725025022,경상북도,상주시,함창읍,Hamchang-eup,오동리,Hamchang-eup,4725025000
4725025023,경상북도,상주시,함창읍,Hamchang-eup,오사리,Hamchang-eup,4725025000
4725025024,경상북도,상주시,함창읍,Hamchang-eup,증촌리,Hamchang-eup,4725025000
4725025025,경상북도,상주시,함창읍,Hamchang-eup,교촌리,Hamchang-eup,4725025000
4725025026,경상북도,상주시,함창읍,Hamchang-eup,나한리,Hamchang-eup,4725025000
4725025027,경상북도,상주시,함창읍,Hamchang-eup,대조리,Hamchang-eup,4725025000
4725025028,경상북도,상주시,함창읍,Hamchang-eup,윤직리,Hamchang-eup,4725025000
4725025029,경상북도,상주시,함창읍,Hamchang-eup,덕통리,Hamchang-eup,4725025000
4725025030,경상북도,상주시,함창읍,Hamchang-eup,척동리,Hamchang-eup,4725025000
4725025031,경상북도,상주시,함창읍,Hamchang-eup,태봉리,Hamchang-eup,4725025000
4725025032,경상북도,상주시,함창읍,Hamchang-eup,신흥리,Hamchang-eup,4725025000
4725025033,경상북도,상주시,함창읍,Hamchang-eup,신덕리,Hamchang-eup,4725025000
4725025034,경상북도,상주시,함창읍,Hamchang-eup,금곡리,Hamchang-eup,4725025000
4725025035,경상북도,상주시,함창읍,Hamchang-eup,하갈리,Hamchang-eup,4725025000
4725031000,경상북도,상주시,중동면,Jungdong-myeon,중동면,,4725031000
4725031021,경상북도,상주시,중동면,Jungdong-myeon,회상리,Jungdong-myeon,4725031000
4725031022,경상북도,상주시,중동면,Jungdong-myeon,오상리,Jungdong-myeon,4725031000
4725031023,경상북도,상주시,중동면,Jungdong-myeon,죽암리,Jungdong-myeon,4725031000
4725031024,경상북도,상주시,중동면,Jungdong-myeon,간상리,Jungdong-myeon,4725031000
4725031025,경상북도,상주시,중동면,Jungdong-myeon,신암리,Jungdong-myeon,4725031000
4725031026,경상북도,상주시,중동면,Jungdong-myeon,금당리,Jungdong-myeon,4725031000
4725031027,경상북도,상주시,중동면,Jungdong-myeon,우물리,Jungdong-myeon,4725031000
4725032500,경상북도,상주시,사벌국면,Sabeolguk-myeon,사벌국면,,4725032500
4725032521,경상북도,상주시,사벌국면,Sabeolguk-myeon,덕담리,Sabeolgung-myeon,4725032500
4725032522,경상북도,상주시,사벌국면,Sabeolguk-myeon,원흥리,Sabeolgung-myeon,4725032500
4725032523,경상북도,상주시,사벌국면,Sabeolguk-myeon,두릉리,Sabeolgung-myeon,4725032500
4725032524,경상북도,상주시,사벌국면,Sabeolguk-myeon,목가리,Sabeolgung-myeon,4725032500
4725032525,경상북도,상주시,사벌국면,Sabeolguk-myeon,덕가리,Sabeolgung-myeon,4725032500
4725032526,경상북도,상주시,사벌국면,Sabeolguk-myeon,용담리,Sabeolgung-myeon,4725032500
4725032527,경상북도,상주시,사벌국면,Sabeolguk-myeon,묵상리,Sabeolgung-myeon,4725032500
4725032528,경상북도,상주시,사벌국면,Sabeolguk-myeon,묵하리,Sabeolgung-myeon,4725032500
4725032529,경상북도,상주시,사벌국면,Sabeolguk-myeon,매협리,Sabeolgung-myeon,4725032500
4725032530,경상북도,상주시,사벌국면,Sabeolguk-myeon,매호리,Sabeolgung-myeon,4725032500
4725032531,경상북도,상주시,사벌국면,Sabeolguk-myeon,퇴강리,Sabeolgung-myeon,4725032500
4725032532,경상북도,상주시,사벌국면,Sabeolguk-myeon,엄암리,Sabeolgung-myeon,4725032500
4725032533,경상북도,상주시,사벌국면,Sabeolguk-myeon,금흔리,Sabeolgung-myeon,4725032500
4725032534,경상북도,상주시,사벌국면,Sabeolguk-myeon,화달리,Sabeolgung-myeon,4725032500
4725032535,경상북도,상주시,사벌국면,Sabeolguk-myeon,삼덕리,Sabeolgung-myeon,4725032500
4725033000,경상북도,상주시,낙동면,Nakdong-myeon,낙동면,,4725033000
4725033021,경상북도,상주시,낙동면,Nakdong-myeon,상촌리,Nakdong-myeon,4725033000
4725033022,경상북도,상주시,낙동면,Nakdong-myeon,낙동리,Nakdong-myeon,4725033000
4725033023,경상북도,상주시,낙동면,Nakdong-myeon,장곡리,Nakdong-myeon,4725033000
4725033024,경상북도,상주시,낙동면,Nakdong-myeon,구잠리,Nakdong-myeon,4725033000
4725033025,경상북도,상주시,낙동면,Nakdong-myeon,물량리,Nakdong-myeon,4725033000
4725033026,경상북도,상주시,낙동면,Nakdong-myeon,분황리,Nakdong-myeon,4725033000
4725033027,경상북도,상주시,낙동면,Nakdong-myeon,성동리,Nakdong-myeon,4725033000
4725033028,경상북도,상주시,낙동면,Nakdong-myeon,신상리,Nakdong-myeon,4725033000
4725033029,경상북도,상주시,낙동면,Nakdong-myeon,화산리,Nakdong-myeon,4725033000
4725033030,경상북도,상주시,낙동면,Nakdong-myeon,내곡리,Nakdong-myeon,4725033000
4725033031,경상북도,상주시,낙동면,Nakdong-myeon,운평리,Nakdong-myeon,4725033000
4725033032,경상북도,상주시,낙동면,Nakdong-myeon,승곡리,Nakdong-myeon,4725033000
4725033033,경상북도,상주시,낙동면,Nakdong-myeon,비룡리,Nakdong-myeon,4725033000
4725033034,경상북도,상주시,낙동면,Nakdong-myeon,용포리,Nakdong-myeon,4725033000
4725033035,경상북도,상주시,낙동면,Nakdong-myeon,수정리,Nakdong-myeon,4725033000
4725033036,경상북도,상주시,낙동면,Nakdong-myeon,신오리,Nakdong-myeon,4725033000
4725033037,경상북도,상주시,낙동면,Nakdong-myeon,유곡리,Nakdong-myeon,4725033000
4725000000,경상북도,상주시,낙동면동부출장소,,상주시,,4725033500
4725034000,경상북도,상주시,청리면,Cheongni-myeon,청리면,,4725034000
4725034021,경상북도,상주시,청리면,Cheongni-myeon,원장리,Cheongni-myeon,4725034000
4725034022,경상북도,상주시,청리면,Cheongni-myeon,월로리,Cheongni-myeon,4725034000
4725034023,경상북도,상주시,청리면,Cheongni-myeon,청하리,Cheongni-myeon,4725034000
4725034024,경상북도,상주시,청리면,Cheongni-myeon,청상리,Cheongni-myeon,4725034000
4725034025,경상북도,상주시,청리면,Cheongni-myeon,마공리,Cheongni-myeon,4725034000
4725034026,경상북도,상주시,청리면,Cheongni-myeon,가천리,Cheongni-myeon,4725034000
4725034027,경상북도,상주시,청리면,Cheongni-myeon,하초리,Cheongni-myeon,4725034000
4725034028,경상북도,상주시,청리면,Cheongni-myeon,수상리,Cheongni-myeon,4725034000
4725034029,경상북도,상주시,청리면,Cheongni-myeon,덕산리,Cheongni-myeon,4725034000
4725034030,경상북도,상주시,청리면,Cheongni-myeon,율리,Cheongni-myeon,4725034000
4725034031,경상북도,상주시,청리면,Cheongni-myeon,삼괴리,Cheongni-myeon,4725034000
4725034032,경상북도,상주시,청리면,Cheongni-myeon,학하리,Cheongni-myeon,4725034000
4725035000,경상북도,상주시,공성면,Gongseong-myeon,공성면,,4725035000
4725035021,경상북도,상주시,공성면,Gongseong-myeon,옥산리,Gongseong-myeon,4725035000
4725035022,경상북도,상주시,공성면,Gongseong-myeon,금계리,Gongseong-myeon,4725035000
4725035023,경상북도,상주시,공성면,Gongseong-myeon,장동리,Gongseong-myeon,4725035000
4725035024,경상북도,상주시,공성면,Gongseong-myeon,거창리,Gongseong-myeon,4725035000
4725035025,경상북도,상주시,공성면,Gongseong-myeon,영오리,Gongseong-myeon,4725035000
4725035026,경상북도,상주시,공성면,Gongseong-myeon,이화리,Gongseong-myeon,4725035000
4725035027,경상북도,상주시,공성면,Gongseong-myeon,산현리,Gongseong-myeon,4725035000
4725035028,경상북도,상주시,공성면,Gongseong-myeon,평천리,Gongseong-myeon,4725035000
4725035029,경상북도,상주시,공성면,Gongseong-myeon,무곡리,Gongseong-myeon,4725035000
4725035030,경상북도,상주시,공성면,Gongseong-myeon,용안리,Gongseong-myeon,4725035000
4725035031,경상북도,상주시,공성면,Gongseong-myeon,초오리,Gongseong-myeon,4725035000
4725035032,경상북도,상주시,공성면,Gongseong-myeon,인창리,Gongseong-myeon,4725035000
4725035033,경상북도,상주시,공성면,Gongseong-myeon,용신리,Gongseong-myeon,4725035000
4725035034,경상북도,상주시,공성면,Gongseong-myeon,효곡리,Gongseong-myeon,4725035000
4725035035,경상북도,상주시,공성면,Gongseong-myeon,봉산리,Gongseong-myeon,4725035000
4725035036,경상북도,상주시,공성면,Gongseong-myeon,오광리,Gongseong-myeon,4725035000
4725035037,경상북도,상주시,공성면,Gongseong-myeon,우하리,Gongseong-myeon,4725035000
4725035038,경상북도,상주시,공성면,Gongseong-myeon,신곡리,Gongseong-myeon,4725035000
4725035039,경상북도,상주시,공성면,Gongseong-myeon,도곡리,Gongseong-myeon,4725035000
4725036000,경상북도,상주시,외남면,Oenam-myeon,외남면,,4725036000
4725036021,경상북도,상주시,외남면,Oenam-myeon,구서리,Oenam-myeon,4725036000
4725036022,경상북도,상주시,외남면,Oenam-myeon,소상리,Oenam-myeon,4725036000
4725036023,경상북도,상주시,외남면,Oenam-myeon,신촌리,Oenam-myeon,4725036000
4725036024,경상북도,상주시,외남면,Oenam-myeon,송지리,Oenam-myeon,4725036000
4725036025,경상북도,상주시,외남면,Oenam-myeon,신상리,Oenam-myeon,4725036000
4725036026,경상북도,상주시,외남면,Oenam-myeon,흔평리,Oenam-myeon,4725036000
4725036027,경상북도,상주시,외남면,Oenam-myeon,소은리,Oenam-myeon,4725036000
4725036028,경상북도,상주시,외남면,Oenam-myeon,지사리,Oenam-myeon,4725036000
4725037000,경상북도,상주시,내서면,Naeseo-myeon,내서면,,4725037000
4725037021,경상북도,상주시,내서면,Naeseo-myeon,능암리,Naeseo-myeon,4725037000
4725037022,경상북도,상주시,내서면,Naeseo-myeon,신촌리,Naeseo-myeon,4725037000
4725037023,경상북도,상주시,내서면,Naeseo-myeon,북장리,Naeseo-myeon,4725037000
4725037024,경상북도,상주시,내서면,Naeseo-myeon,고곡리,Naeseo-myeon,4725037000
4725037025,경상북도,상주시,내서면,Naeseo-myeon,서만리,Naeseo-myeon,4725037000
4725037026,경상북도,상주시,내서면,Naeseo-myeon,서원리,Naeseo-myeon,4725037000
4725037027,경상북도,상주시,내서면,Naeseo-myeon,낙서리,Naeseo-myeon,4725037000
4725037028,경상북도,상주시,내서면,Naeseo-myeon,평지리,Naeseo-myeon,4725037000
4725037029,경상북도,상주시,내서면,Naeseo-myeon,노류리,Naeseo-myeon,4725037000
4725038000,경상북도,상주시,모동면,Modong-myeon,모동면,,4725038000
4725038021,경상북도,상주시,모동면,Modong-myeon,덕곡리,Modong-myeon,4725038000
4725038022,경상북도,상주시,모동면,Modong-myeon,이동리,Modong-myeon,4725038000
4725038023,경상북도,상주시,모동면,Modong-myeon,용호리,Modong-myeon,4725038000
4725038024,경상북도,상주시,모동면,Modong-myeon,금천리,Modong-myeon,4725038000
4725038025,경상북도,상주시,모동면,Modong-myeon,신천리,Modong-myeon,4725038000
4725038026,경상북도,상주시,모동면,Modong-myeon,상판리,Modong-myeon,4725038000
4725038027,경상북도,상주시,모동면,Modong-myeon,반계리,Modong-myeon,4725038000
4725038028,경상북도,상주시,모동면,Modong-myeon,정양리,Modong-myeon,4725038000
4725038029,경상북도,상주시,모동면,Modong-myeon,신흥리,Modong-myeon,4725038000
4725038030,경상북도,상주시,모동면,Modong-myeon,수봉리,Modong-myeon,4725038000
4725039000,경상북도,상주시,모서면,Moseo-myeon,모서면,,4725039000
4725039021,경상북도,상주시,모서면,Moseo-myeon,삼포리,Moseo-myeon,4725039000
4725039022,경상북도,상주시,모서면,Moseo-myeon,도안리,Moseo-myeon,4725039000
4725039023,경상북도,상주시,모서면,Moseo-myeon,소정리,Moseo-myeon,4725039000
4725039024,경상북도,상주시,모서면,Moseo-myeon,대포리,Moseo-myeon,4725039000
4725039025,경상북도,상주시,모서면,Moseo-myeon,석산리,Moseo-myeon,4725039000
4725039026,경상북도,상주시,모서면,Moseo-myeon,가막리,Moseo-myeon,4725039000
4725039027,경상북도,상주시,모서면,Moseo-myeon,지산리,Moseo-myeon,4725039000
4725039028,경상북도,상주시,모서면,Moseo-myeon,화현리,Moseo-myeon,4725039000
4725039029,경상북도,상주시,모서면,Moseo-myeon,득수리,Moseo-myeon,4725039000
4725039030,경상북도,상주시,모서면,Moseo-myeon,백학리,Moseo-myeon,4725039000
4725039031,경상북도,상주시,모서면,Moseo-myeon,정산리,Moseo-myeon,4725039000
4725039032,경상북도,상주시,모서면,Moseo-myeon,호음리,Moseo-myeon,4725039000
4725000000,경상북도,상주시,모서면서부출장소,,상주시,,4725039500
4725040000,경상북도,상주시,화동면,Hwadong-myeon,화동면,,4725040000
4725040021,경상북도,상주시,화동면,Hwadong-myeon,이소리,Hwadong-myeon,4725040000
4725040022,경상북도,상주시,화동면,Hwadong-myeon,선교리,Hwadong-myeon,4725040000
4725040023,경상북도,상주시,화동면,Hwadong-myeon,판곡리,Hwadong-myeon,4725040000
4725040024,경상북도,상주시,화동면,Hwadong-myeon,어산리,Hwadong-myeon,4725040000
4725040025,경상북도,상주시,화동면,Hwadong-myeon,신촌리,Hwadong-myeon,4725040000
4725040026,경상북도,상주시,화동면,Hwadong-myeon,반곡리,Hwadong-myeon,4725040000
4725040027,경상북도,상주시,화동면,Hwadong-myeon,보미리,Hwadong-myeon,4725040000
4725040028,경상북도,상주시,화동면,Hwadong-myeon,양지리,Hwadong-myeon,4725040000
4725040029,경상북도,상주시,화동면,Hwadong-myeon,평산리,Hwadong-myeon,4725040000
4725041000,경상북도,상주시,화서면,Hwaseo-myeon,화서면,,4725041000
4725041021,경상북도,상주시,화서면,Hwaseo-myeon,신봉리,Hwaseo-myeon,4725041000
4725041022,경상북도,상주시,화서면,Hwaseo-myeon,상현리,Hwaseo-myeon,4725041000
4725041023,경상북도,상주시,화서면,Hwaseo-myeon,달천리,Hwaseo-myeon,4725041000
4725041024,경상북도,상주시,화서면,Hwaseo-myeon,상용리,Hwaseo-myeon,4725041000
4725041025,경상북도,상주시,화서면,Hwaseo-myeon,금산리,Hwaseo-myeon,4725041000
4725041026,경상북도,상주시,화서면,Hwaseo-myeon,사산리,Hwaseo-myeon,4725041000
4725041027,경상북도,상주시,화서면,Hwaseo-myeon,율림리,Hwaseo-myeon,4725041000
4725041028,경상북도,상주시,화서면,Hwaseo-myeon,봉촌리,Hwaseo-myeon,4725041000
4725041029,경상북도,상주시,화서면,Hwaseo-myeon,지산리,Hwaseo-myeon,4725041000
4725041030,경상북도,상주시,화서면,Hwaseo-myeon,상곡리,Hwaseo-myeon,4725041000
4725041031,경상북도,상주시,화서면,Hwaseo-myeon,하송리,Hwaseo-myeon,4725041000
4725042000,경상북도,상주시,화북면,Hwabuk-myeon,화북면,,4725042000
4725042021,경상북도,상주시,화북면,Hwabuk-myeon,용유리,Hwabuk-myeon,4725042000
4725042022,경상북도,상주시,화북면,Hwabuk-myeon,장암리,Hwabuk-myeon,4725042000
4725042023,경상북도,상주시,화북면,Hwabuk-myeon,상오리,Hwabuk-myeon,4725042000
4725042024,경상북도,상주시,화북면,Hwabuk-myeon,입석리,Hwabuk-myeon,4725042000
4725042025,경상북도,상주시,화북면,Hwabuk-myeon,중벌리,Hwabuk-myeon,4725042000
4725042026,경상북도,상주시,화북면,Hwabuk-myeon,운흥리,Hwabuk-myeon,4725042000
4725000000,경상북도,상주시,화북면서부출장소,,상주시,,4725042600
4725043000,경상북도,상주시,외서면,Oeseo-myeon,외서면,,4725043000
4725043021,경상북도,상주시,외서면,Oeseo-myeon,연봉리,Oeseo-myeon,4725043000
4725043022,경상북도,상주시,외서면,Oeseo-myeon,관동리,Oeseo-myeon,4725043000
4725043023,경상북도,상주시,외서면,Oeseo-myeon,개곡리,Oeseo-myeon,4725043000
4725043024,경상북도,상주시,외서면,Oeseo-myeon,이천리,Oeseo-myeon,4725043000
4725043025,경상북도,상주시,외서면,Oeseo-myeon,봉강리,Oeseo-myeon,4725043000
4725043026,경상북도,상주시,외서면,Oeseo-myeon,백전리,Oeseo-myeon,4725043000
4725043027,경상북도,상주시,외서면,Oeseo-myeon,가곡리,Oeseo-myeon,4725043000
4725043028,경상북도,상주시,외서면,Oeseo-myeon,관현리,Oeseo-myeon,4725043000
4725043029,경상북도,상주시,외서면,Oeseo-myeon,우산리,Oeseo-myeon,4725043000
4725043030,경상북도,상주시,외서면,Oeseo-myeon,이촌리,Oeseo-myeon,4725043000
4725043031,경상북도,상주시,외서면,Oeseo-myeon,대전리,Oeseo-myeon,4725043000
4725043032,경상북도,상주시,외서면,Oeseo-myeon,예의리,Oeseo-myeon,4725043000
4725044000,경상북도,상주시,은척면,Euncheok-myeon,은척면,,4725044000
4725044021,경상북도,상주시,은척면,Euncheok-myeon,봉중리,Euncheok-myeon,4725044000
4725044022,경상북도,상주시,은척면,Euncheok-myeon,봉상리,Euncheok-myeon,4725044000
4725044023,경상북도,상주시,은척면,Euncheok-myeon,우기리,Euncheok-myeon,4725044000
4725044024,경상북도,상주시,은척면,Euncheok-myeon,남곡리,Euncheok-myeon,4725044000
4725044025,경상북도,상주시,은척면,Euncheok-myeon,문암리,Euncheok-myeon,4725044000
4725044026,경상북도,상주시,은척면,Euncheok-myeon,두곡리,Euncheok-myeon,4725044000
4725044027,경상북도,상주시,은척면,Euncheok-myeon,장암리,Euncheok-myeon,4725044000
4725044028,경상북도,상주시,은척면,Euncheok-myeon,무릉리,Euncheok-myeon,4725044000
4725044029,경상북도,상주시,은척면,Euncheok-myeon,황령리,Euncheok-myeon,4725044000
4725044030,경상북도,상주시,은척면,Euncheok-myeon,하흘리,Euncheok-myeon,4725044000
4725000000,경상북도,상주시,은척면북부출장소,,상주시,,4725044500
4725045000,경상북도,상주시,공검면,Gonggeom-myeon,공검면,,4725045000
4725045021,경상북도,상주시,공검면,Gonggeom-myeon,부곡리,Gonggeom-myeon,4725045000
4725045022,경상북도,상주시,공검면,Gonggeom-myeon,동막리,Gonggeom-myeon,4725045000
4725045023,경상북도,상주시,공검면,Gonggeom-myeon,병암리,Gonggeom-myeon,4725045000
4725045024,경상북도,상주시,공검면,Gonggeom-myeon,오태리,Gonggeom-myeon,4725045000
4725045025,경상북도,상주시,공검면,Gonggeom-myeon,양정리,Gonggeom-myeon,4725045000
4725045026,경상북도,상주시,공검면,Gonggeom-myeon,화동리,Gonggeom-myeon,4725045000
4725045027,경상북도,상주시,공검면,Gonggeom-myeon,역곡리,Gonggeom-myeon,4725045000
4725045028,경상북도,상주시,공검면,Gonggeom-myeon,율곡리,Gonggeom-myeon,4725045000
4725045029,경상북도,상주시,공검면,Gonggeom-myeon,예주리,Gonggeom-myeon,4725045000
4725045030,경상북도,상주시,공검면,Gonggeom-myeon,지평리,Gonggeom-myeon,4725045000
4725045031,경상북도,상주시,공검면,Gonggeom-myeon,중소리,Gonggeom-myeon,4725045000
4725046000,경상북도,상주시,이안면,Ian-myeon,이안면,,4725046000
4725046021,경상북도,상주시,이안면,Ian-myeon,양범리,Ian-myeon,4725046000
4725046022,경상북도,상주시,이안면,Ian-myeon,문창리,Ian-myeon,4725046000
4725046023,경상북도,상주시,이안면,Ian-myeon,안용리,Ian-myeon,4725046000
4725046024,경상북도,상주시,이안면,Ian-myeon,구미리,Ian-myeon,4725046000
4725046025,경상북도,상주시,이안면,Ian-myeon,대현리,Ian-myeon,4725046000
4725046026,경상북도,상주시,이안면,Ian-myeon,아천리,Ian-myeon,4725046000
4725046027,경상북도,상주시,이안면,Ian-myeon,지산리,Ian-myeon,4725046000
4725046028,경상북도,상주시,이안면,Ian-myeon,흑암리,Ian-myeon,4725046000
4725046029,경상북도,상주시,이안면,Ian-myeon,소암리,Ian-myeon,4725046000
4725046030,경상북도,상주시,이안면,Ian-myeon,여물리,Ian-myeon,4725046000
4725046031,경상북도,상주시,이안면,Ian-myeon,가장리,Ian-myeon,4725046000
4725046033,경상북도,상주시,이안면,Ian-myeon,이안리,Ian-myeon,4725046000
4725047000,경상북도,상주시,화남면,Hwanam-myeon,화남면,,4725047000
4725047021,경상북도,상주시,화남면,Hwanam-myeon,동관리,Hwanam-myeon,4725047000
4725047022,경상북도,상주시,화남면,Hwanam-myeon,평온리,Hwanam-myeon,4725047000
4725047023,경상북도,상주시,화남면,Hwanam-myeon,임곡리,Hwanam-myeon,4725047000
4725047024,경상북도,상주시,화남면,Hwanam-myeon,중눌리,Hwanam-myeon,4725047000
4725047025,경상북도,상주시,화남면,Hwanam-myeon,소곡리,Hwanam-myeon,4725047000
4725010700,경상북도,상주시,남원동,Namwon-dong,남성동,Namseong-dong,4725052000
4725011000,경상북도,상주시,남원동,Namwon-dong,낙양동,Nagyang-dong,4725052000
4725011100,경상북도,상주시,남원동,Namwon-dong,개운동,Gaeun-dong,4725052000
4725013400,경상북도,상주시,남원동,Namwon-dong,연원동,Yeonwon-dong,4725052000
4725013500,경상북도,상주시,남원동,Namwon-dong,남장동,Namjang-dong,4725052000
4725010900,경상북도,상주시,북문동,Bungmun-dong,무양동,Muyang-dong,4725053000
4725012800,경상북도,상주시,북문동,Bungmun-dong,초산동,Chosan-dong,4725053000
4725013100,경상북도,상주시,북문동,Bungmun-dong,부원동,Buwon-dong,4725053000
4725013200,경상북도,상주시,북문동,Bungmun-dong,죽전동,Jukjeon-dong,4725053000
4725013300,경상북도,상주시,북문동,Bungmun-dong,만산동,Mansan-dong,4725053000
4725013600,경상북도,상주시,북문동,Bungmun-dong,남적동,Namjeok-dong,4725053000
4725010500,경상북도,상주시,계림동,Gyerim-dong,냉림동,Naengnim-dong,4725054000
4725012600,경상북도,상주시,계림동,Gyerim-dong,낙상동,Naksang-dong,4725054000
4725012700,경상북도,상주시,계림동,Gyerim-dong,중덕동,Jungdeok-dong,4725054000
4725012900,경상북도,상주시,계림동,Gyerim-dong,화산동,Hwasan-dong,4725054000
4725013000,경상북도,상주시,계림동,Gyerim-dong,계산동,Gyesan-dong,4725054000
4725010300,경상북도,상주시,동문동,Dongmun-dong,인봉동,Inbong-dong,4725055000
4725010400,경상북도,상주시,동문동,Dongmun-dong,복룡동,Bongnyong-dong,4725055000
4725010600,경상북도,상주시,동문동,Dongmun-dong,서성동,Seoseong-dong,4725055000
4725010800,경상북도,상주시,동문동,Dongmun-dong,서문동,Seomun-dong,4725055000
4725012100,경상북도,상주시,동문동,Dongmun-dong,화개동,Hwagae-dong,4725055000
4725012200,경상북도,상주시,동문동,Dongmun-dong,외답동,Oedap-dong,4725055000
4725012300,경상북도,상주시,동문동,Dongmun-dong,헌신동,Heonsin-dong,4725055000
4725012400,경상북도,상주시,동문동,Dongmun-dong,병성동,Byeongseong-dong,4725055000
4725012500,경상북도,상주시,동문동,Dongmun-dong,도남동,Donam-dong,4725055000
4725010100,경상북도,상주시,동성동,Dongseong-dong,성하동,Seongha-dong,4725056000
4725010200,경상북도,상주시,동성동,Dongseong-dong,성동동,Seongdong-dong,4725056000
4725011800,경상북도,상주시,동성동,Dongseong-dong,거동동,Geodong-dong,4725056000
4725011900,경상북도,상주시,동성동,Dongseong-dong,인평동,Inpyeong-dong,4725056000
4725012000,경상북도,상주시,동성동,Dongseong-dong,서곡동,Seogok-dong,4725056000
4725011200,경상북도,상주시,신흥동,Sinheung-dong,신봉동,Sinbong-dong,4725057000
4725011300,경상북도,상주시,신흥동,Sinheung-dong,가장동,Gajang-dong,4725057000
4725011400,경상북도,상주시,신흥동,Sinheung-dong,양촌동,Yangchon-dong,4725057000
4725011500,경상북도,상주시,신흥동,Sinheung-dong,지천동,Jicheon-dong,4725057000
4725011600,경상북도,상주시,신흥동,Sinheung-dong,오대동,Odae-dong,4725057000
4725011700,경상북도,상주시,신흥동,Sinheung-dong,흥각동,Heunggak-dong,4725057000
4728000000,경상북도,문경시,문경시,Mungyeong-si,문경시,,4728000000
4728025000,경상북도,문경시,문경읍,Mungyeong-eup,문경읍,,4728025000
4728025021,경상북도,문경시,문경읍,Mungyeong-eup,상리,Mungyeong-eup,4728025000
4728025022,경상북도,문경시,문경읍,Mungyeong-eup,하리,Mungyeong-eup,4728025000
4728025023,경상북도,문경시,문경읍,Mungyeong-eup,교촌리,Mungyeong-eup,4728025000
4728025024,경상북도,문경시,문경읍,Mungyeong-eup,요성리,Mungyeong-eup,4728025000
4728025025,경상북도,문경시,문경읍,Mungyeong-eup,지곡리,Mungyeong-eup,4728025000
4728025026,경상북도,문경시,문경읍,Mungyeong-eup,마원리,Mungyeong-eup,4728025000
4728025027,경상북도,문경시,문경읍,Mungyeong-eup,진안리,Mungyeong-eup,4728025000
4728025028,경상북도,문경시,문경읍,Mungyeong-eup,각서리,Mungyeong-eup,4728025000
4728025029,경상북도,문경시,문경읍,Mungyeong-eup,하초리,Mungyeong-eup,4728025000
4728025030,경상북도,문경시,문경읍,Mungyeong-eup,상초리,Mungyeong-eup,4728025000
4728025031,경상북도,문경시,문경읍,Mungyeong-eup,고요리,Mungyeong-eup,4728025000
